Issue_Type	Issue_ID	Chromosome	Accession_1	Accession_2	Report_Type	Summary	Status	Status_Text	Description	Experiment_Type	Update	External_Information_Type	Resolution_Summary	Resolution_Information	Patch_Type	Fixed_in_Version	Affected_Version	Patch_GenBank_Accession	Patch_RefSeq_Accession	Patch_Region_Name	Shortform_Location_Information
GRC Housekeeping	ZG-6200	4	FP016060.4	FP016060.4	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"FP016060.4 trimmed and resubmitted to remove high variation join with BX957252.12"	na	2014-02-28T11:21:24.000-0500	na	GRC Resolved by Electronic Means	"FP016060 has recieved an acc.ver update to FP016060.5. This submission update changes the sequence length, removing the high variation join with overlapping component BX957252.12"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:74665725:@:74704378:@:4:@@@:FP016060:::4:@@@:FP016060:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:61780878:@:61795387:@:4:@@@:FP016060:::4:@@@:FP016060:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6204	4	CU694238.14	CU694238.14	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CU694238.14 trimmed and resubmitted to remove high variation join with CU695158.16"	na	2014-02-28T11:34:14.000-0500	na	GRC Resolved by Electronic Means	"CU694238 has recieved an acc.ver update to CU694238.15. This submission update changes the sequence length, removing the high variation join with overlapping component CU695158.16"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:76543509:@:76581478:@:14:@@@:CU694238:::14:@@@:CU694238:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:62034619:@:62050351:@:14:@@@:CU694238:::14:@@@:CU694238:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6214	4	BX470115.19	BX470115.19	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX470115.19 trimmed and resubmitted to remove high variation join with BX957234.7"	na	2014-02-28T11:36:10.000-0500	na	GRC Resolved by Electronic Means	"BX470115 has recieved an acc.ver update to BX470115.20. This submission update changes the sequence length, removing the high variation join with overlapping component BX957234.7"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:47071218:@:47250331:@:19:@@@:BX470115:::19:@@@:BX470115:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:51961623:@:52096098:@:19:@@@:BX470115:::19:@@@:BX470115:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6217	4	BX510947.20	BX510947.20	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX510947.20 trimmed and resubmitted to remove high variation join with AL772298.25"	na	2014-02-28T11:37:52.000-0500	na	GRC Resolved by Electronic Means	"BX510947 has recieved an acc.ver update to BX510947.21. This submission update changes the sequence length, removing the high variation join with overlapping component AL772298.25"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:53997525:@:54093849:@:20:@@@:BX510947:::20:@@@:BX510947:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:56892143:@:57017417:@:20:@@@:BX510947:::20:@@@:BX510947:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6222	4	BX901980.12	BX901980.12	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"BX901980.12 trimmed and resubmitted to remove high variation join with BX004879.21"	na	2014-02-28T11:39:15.000-0500	na	GRC Resolved by Electronic Means	"BX901980 has recieved an acc.ver update to BX901980.13. This submission update changes the sequence length, removing the high variation join with overlapping component BX004879.21"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:61674626:@:61790740:@:12:@@@:BX901980:::12:@@@:BX901980:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651625.3:@:NC_007133.5:@:CHROMOSOME:@:28712194:@:28875302:@:12:@@@:BX901980:::12:@@@:BX901980:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
GRC Housekeeping	ZG-6224	4	CR394552.9	CR394552.9	TPF Analysis	"Component trimmed to remove high variation join"	Resolved	"none"	"CR394552.9 trimmed and resubmitted to remove high variation join with CR383668.12"	na	2014-02-28T11:42:18.000-0500	na	GRC Resolved by Electronic Means	"CR394552 has recieved an acc.ver update to CR394552.10. This submission update changes the sequence length, removing the high variation join with overlapping component CR383668.12"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:30334315:@:30508358:@:9:@@@:CR394552:::9:@@@:CR394552:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:38505444:@:38699480:@:9:@@@:CR394552:::9:@@@:CR394552:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Localization Problem	ZG-6648	4	CU861460.17	CU651668.6	TPF Analysis	"GapMap marker information relocates ctg10273 onto Chr4"	Resolved	"none"	"GapMap marker information relocates ctg10273 onto Chr4."	na	2015-07-23T17:58:29.000-0400	na	GRC Resolved by Electronic Means	"GAPMAP marker analysis localises contig ctg10273 to chromosome 4, exact placement is unknown at this time.\nThe contig has been added to the TPF."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:70490254:@:70713414:@:17:@@@:CU861460:::6:@@@:CU651668:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:62700396:@:62762484:@:17:@@@:CU861460:::6:@@@:CU651668:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Localization Problem	ZG-6652	4	FP074866.7	CU694368.3	TPF Analysis	"GapMap marker information relocates ctg10380 onto Chr4"	Resolved	"none"	"GapMap marker information relocates ctg10380 onto Chr4."	na	2014-07-02T08:21:40.000-0400	na	GRC Resolved by Electronic Means	"MGH markers localise contig ctg10380 to chromsome 4 in the gap tracked in JIRA ticket ZG-3934"	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:19461:@:247455:@:7:@@@:FP074866:::3:@@@:CU694368:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651622.3:@:NC_007130.5:@:CHROMOSOME:@:46828683:@:47057060:@:7:@@@:FP074866:::3:@@@:CU694368:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-6680	4	CT025936.9	CT025691.7	TPF Analysis	"Strand sequencing information indicates components in wrong orientation"	Resolved	"none"	"Strand sequencing information indicates that overlapping components CT025936.9, BX649324.3 and CT025691.7 are in the wrong orientation in the reference assembly."	na	2014-05-01T06:20:15.000-0400	na	GRC Resolved by Electronic Means	"Orientation of components CT025936.9, BX649324.3 and CT025691.7 has been changed in the TPF following analysis of strand sequencing data.\nThis affects the following gap tickets ZG-3946 and ZG-3947."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:8368993:@:8714144:@:9:@@@:CT025936:::7:@@@:CT025691:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:7443598:@:7789696:@:9:@@@:CT025936:::7:@@@:CT025691:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-6682	4	CU695020.16	CT025691.7	TPF Analysis	"Chr4 Gap problem"	Awaiting Exptl Data	"04-FEB-13: CH211-91J12 has entered the sequencing pipeline"	"There is a gap in the chromosome between components CU695020.16 and CT025691.7"	Clone Sequencing	2015-07-23T17:58:26.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:8104428:@:8435677:@:16:@@@:CU695020:::7:@@@:CT025691:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:7374502:@:7789696:@:16:@@@:CU695020:::7:@@@:CT025691:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-6683	4	CT025936.9	CT573393.17	TPF Analysis	"Chr4 Gap problem"	Awaiting Elec Data	"Finished component BX842699.5 provides extension from CT025963.9 in to the gap.\nBX842699.5 overlaps component BX649324.3 making CT025963.9 redundant.\nCT025963.9 will be removed from the reference assembly.\nUnplaced contig NW_003051536.2 comprising components CU693376.6, CU693450.3 and CU693439.4 has been localised through strand sequencing to chromsome 4 (ZG-3973)"	"There is a gap in the chromosome between components CT025936.9 and CT573393.17"	na	2014-05-14T09:30:37.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:8615336:@:9111727:@:9:@@@:CT025936:::17:@@@:CT573393:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651607.3:@:NC_007115.5:@:CHROMOSOME:@:7443598:@:8183377:@:9:@@@:CT025936:::17:@@@:CT573393:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Clone Problem	ZG-7066	4	CU694368.3	CU694368.3	User Report	"Possible deletion in clone CU694368.3 resulting in the 3' end of the syn3 gene being missing"	Open	"none"	"In progress"	na	2015-08-20T02:09:11.000-0400	na	Unresolved	"na"	na	na	na	na	na	na	MAPPED:@:CM002888.1:@:NC_007115.6:@:CHROMOSOME:@:19461:@:58717:@:3:@@@:CU694368:::3:@@@:CU694368:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651622.3:@:NC_007130.5:@:CHROMOSOME:@:46828683:@:46867939:@:3:@@@:CU694368:::3:@@@:CU694368:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Missing sequence	ZG-2719	5	FP016250.10	FP074859.3	User Report	"Genomic error on Chr5 resulting in premature stop of brd3b"	Resolved	"none"	"Error in genomic sequence of clone FP928985 resulting in premature stop of brd3b"	na	2012-05-16T08:08:57.000-0400	na	GRC Resolved by Electronic Means	"The error present in FP928985 has now been corrected."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:63698402:@:63872549:@:10:@@@:FP016250:::3:@@@:FP074859:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:67956903:@:68131049:@:10:@@@:FP016250:::3:@@@:FP074859:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-2750	5	CU469496.10	CU928047.6	User Report	"Potential high variation alignments from CU469496.10 to CU928047.6"	Resolved	"none"	"Potential high variation alignments from CU469496.10 to CU928047.6"	Clone Sequencing	2015-07-23T17:58:46.000-0400	na	GRC Resolved by Electronic Means	"The finished region of BX510907.15 has been updated to BX510907.16 to improve the alignments in this region."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:7521818:@:7730511:@:10:@@@:CU469496:::6:@@@:CU928047:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:8089235:@:8341997:@:10:@@@:CU469496:::6:@@@:CU928047:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-2751	5	FP016143.6	FP067398.4	User Report	"Potential high variation alignments from FP016143.6 to FP067398.4"	Resolved	"none"	"Potential high variation alignments from FP016143.6 to FP067398.4"	na	2015-07-23T17:58:45.000-0400	na	GRC Resolved by Electronic Means	"The joins between CT737133.10 / FP067398.4 and FP067398.4 / CT737133.10 have been certified."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:7230968:@:7521817:@:6:@@@:FP016143:::4:@@@:FP067398:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:8342098:@:8657712:@:6:@@@:FP016143:::4:@@@:FP067398:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-2753	5	FP102096.4	AL928901.8	User Report	"Potential high variation alignments from FP102096.4 to AL928901.8"	Resolved	"none"	"Potential high variation alignments from FP102096.4 to AL928901.8"	na	2015-07-23T17:58:45.000-0400	na	GRC Resolved by Electronic Means	"CR854981.23 has been updated to CR854981.24, resolving the alignment issues here."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:8252914:@:8548647:@:4:@@@:FP102096:::8:@@@:AL928901:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:9128327:@:9446775:@:4:@@@:FP102096:::8:@@@:AL928901:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Clone Problem	ZG-2761	5	FP243386.8	CR936238.12	User Report	"The begining of clone CR936238 is missing sequence so is missing a transcript"	Resolved	"none"	"begining of clone CR936238 is missing sequence and therefore missing a transcript"	na	2014-01-09T04:18:05.000-0500	na	GRC Resolved by Electronic Means	"The finished region of FP243386.8 has been updated to FP243386.8 in order to represent the missing transcript."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:10470511:@:10717471:@:8:@@@:FP243386:::12:@@@:CR936238:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:11986508:@:12244637:@:8:@@@:FP243386:::12:@@@:CR936238:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-2763	5	CT009619.5	BX927346.12	User Report	"CT009619 and BX927346 overlap"	Resolved	"none"	"clones CT009619 and BX927346 overlap resulting in a gene being duplicated."	na	2012-12-19T05:21:33.000-0500	na	GRC Resolved by Electronic Means	"CT009619.6 and BX927346.12 looked to overlap, but this was due to a deletion in CT009619.6.\nFinished region of CT009619.6 has been adjusted to before deleted region, so CT009619.6 and BX927346.12 no longer overlap."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:39255333:@:39431933:@:5:@@@:CT009619:::12:@@@:BX927346:@:alignment:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:41463441:@:41657216:@:5:@@@:CT009619:::12:@@@:BX927346:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-2850	5	FP102032.4	CU915288.13	TPF Analysis	"There is a gap between FP102032 and CU915288"	Resolved	"none"	"There is a gap between FP102032 and CU915288"	Clone Sequencing	2015-07-23T17:59:11.000-0400	na	GRC Resolved by Electronic Means	"ctg10602 containing FP102032.4 has been flipped based on strand sequencing information, so this gap no longer exists. New tickets will be created to deal with the updated gap here."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:1032915:@:1267262:@:4:@@@:FP102032:::13:@@@:CU915288:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:1420417:@:1640912:@:4:@@@:FP102032:::13:@@@:CU915288:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-2852	5	CU914352.4	FP245472.5	TPF Analysis	"There is a gap between CU914352.4 and FP245472.5"	Awaiting Exptl Data	"09-JUL-14: CH1073-382D23 contigs have been ordered and orientated\nAccession for CH1073-382D23: FO907120"	"There is a gap between CU914352.4 and FP245472.5"	Clone Sequencing	2014-09-23T05:17:03.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:1454016:@:1510751:@:4:@@@:CU914352:::5:@@@:FP245472:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:1827666:@:1884677:@:4:@@@:CU914352:::5:@@@:FP245472:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Path Problem	ZG-2853	5	FP245464.20	FP245464.20	TPF Analysis	"FP245464 possibly deleted"	Resolved	"none"	"FP245464 possibly deleted"	Clone Sequencing	2012-06-07T04:19:52.000-0400	na	GRC Resolved by Electronic Means	"Deleted clone FP245464 has been removed from the TPF."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:1522682:@:1616435:@:20:@@@:FP245464:::20:@@@:FP245464:@:alignment:@:alignment:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::NOT MAPPED:@:na:@:na:@:na:@:na:@:na:@:na:@@@:na:::na:@@@:na:@:na:@:na:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-2858	5	CR931815.17	CU694217.4	TPF Analysis	"There is a gap between CR931815.17 and CU694217.4"	Resolved	"none"	"There is a gap between CR931815.17 and CU694217.4"	Clone Sequencing	2015-02-13T09:21:14.000-0500	na	GRC Resolved by Experimental Method	"The gap between CR931815.17 and CU694217.4 has been resolved by the addition of FO680663.2 (CH73-258J19) to the TPF."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:1841197:@:2043523:@:17:@@@:CR931815:::4:@@@:CU694217:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest
Gap	ZG-2859	5	CU657978.5	FP017153.4	TPF Analysis	"There is a gap between CU657978.5 and FP017153.4"	Resolved	"none"	"There is a gap between CU657978.5 and FP017153.4"	Clone Sequencing	2015-07-23T17:59:15.000-0400	na	GRC Resolved by Experimental Method	"The gap here has been closed by the addition of ZFOS-1306C7 (FO704689) onto the TPF."	na	GRCz10	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:2074131:@:2138796:@:5:@@@:CU657978:::4:@@@:FP017153:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:FR651882.1:@:NW_003041246.2:@:UNLOC_SCAFFOLD:@:4175:@:67889:@:5:@@@:CU657978:::4:@@@:FP017153:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-2860	5	FP017153.4	CU929320.13	TPF Analysis	"There is a gap between FP017153.4 and CU929320.13"	Awaiting Exptl Data	"15-SEP-14: CH1073-873C9 has entered the sequencing pipeline"	"There is a gap between FP017153.4 and CU929320.13"	Clone Sequencing	2015-07-23T17:58:58.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:2111346:@:2621299:@:4:@@@:FP017153:::13:@@@:CU929320:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest
Gap	ZG-2861	5	CU929320.13	CU693475.5	TPF Analysis	"There is a gap between CU929320.13 and CU693475.5"	Awaiting Exptl Data	"14-MAR-14: CH1073-122N17 contigs have been ordered and orientated\n09-MAY-14: CH1073-413C2 has entered the sequencing pipeline\nAccession for CH1073-122N17: FO834871"	"There is a gap between CU929320 and CU693475."	Clone Sequencing	2015-07-23T17:58:57.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:2515931:@:3173259:@:13:@@@:CU929320:::5:@@@:CU693475:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:2769573:@:3519596:@:13:@@@:CU929320:::5:@@@:CU693475:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
Gap	ZG-2862	5	CU672277.7	CU652837.5	TPF Analysis	"There is a gap between CU672277.7 and CU652837.5"	Awaiting Exptl Data	"25-OCT-13: ZFOS-1799H5 contigs have been ordered and orientated\n18-OCT-13: ZFOS-276C3 contigs have been ordered and orientated\n26-SEP-13: CH1073-199F11 has been cancelled\n15-NOV-13: ZFOS-290B10 is completed sequence, HTGS phase 3\n20-NOV-13: CH73-279D6 has been cancelled\n14-MAR-14: CH1073-917N13 contigs have been ordered and orientated\nAccession for ZFOS-276C3: FO704648\nAccession for ZFOS-290B10: FO704649\nAccession for ZFOS-1799H5: FO704653\nAccession for CH1073-917N13: FO834875"	"There is a gap between CU672277.7 and CU652837.5"	Clone Sequencing	2014-06-04T05:17:16.000-0400	na	Unresolved	"na"	na	na	Zv9	na	na	na	MAPPED:@:CM002889.1:@:NC_007116.6:@:CHROMOSOME:@:3256775:@:3571572:@:7:@@@:CU672277:::5:@@@:CU652837:@:component:@:component:@:GRCz10:@:GCA_000002035.3:@:GCF_000002035.5:@:latest::@@::MAPPED:@:CU651608.3:@:NC_007116.5:@:CHROMOSOME:@:3603112:@:3912294:@:7:@@@:CU672277:::5:@@@:CU652837:@:component:@:component:@:Zv9:@:GCA_000002035.2:@:GCF_000002035.4:@:old
