id	chr	SuccessfullyMapped	MappedSeqInfo.GenBankID	MappedSeqInfo.RefSeqID	MappedSeqInfo.SequenceType	ChrStart	ChrEnd	MappedVersionNumbers	MappedVersionAccessions	Accession1Method	Accession2Method	AssemblyName	GenBankAssemblyAcc	RefSeqAssemblyAcc	AssemblyStatus
MG-117	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	108859478	108914339	1,1	CAAA01111125,CAAA01200220	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-117	9	MAPPED	KQ030490.1	NW_012132906.1	ALT_SCAFFOLD	67502	87001	1,1	CAAA01111125,CAAA01200220	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-117	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	108761809	108820511	1,1	CAAA01111125,CAAA01200220	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-132	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124347637	124370781	1,1	CAAA01090811,CAAA01202134	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-132	9	MAPPED	KB469738.3	NW_004450259.3	ALT_SCAFFOLD	79099	102243	1,1	CAAA01090811,CAAA01202134	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-132	9	MAPPED	GL456225.1	NT_166313.1	UNLOC_SCAFFOLD	121773	144917	1,1	CAAA01090811,CAAA01202134	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-161	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	13159696	13416285	1,1	CAAA01126150,CAAA01067074	alignment	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-161	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	13159582	13219505	1,1	CAAA01126150,CAAA01067074	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-164	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	37580469	37765081	2,2	AC160125,AC160125	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-164	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	37388054	37572666	2,2	AC160125,AC160125	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-169	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	38456482	38625596	27,27	AC069559,AC069559	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-169	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	38264067	38433181	27,27	AC069559,AC069559	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-194	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	78090573	78284207	3,3	AC159313,AC159313	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-194	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	77938380	78132014	3,3	AC159313,AC159313	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-205	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	7388620	7596080	22,22	AC115689,AC115689	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-205	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	7388620	7596080	22,22	AC115689,AC115689	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-21	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	123870537	123933375	1,1	CAAA01010571,CAAA01064987	alignment	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-21	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	123779755	123834496	1,1	CAAA01010571,CAAA01064987	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3194	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	69207166	69583115	6,6	CT030683,CT009708	alignment	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3194	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	69063073	69430922	6,6	CT030683,CT009708	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3223	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	123680749	124161429	2,1	AC165425,CAAA01010569	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3223	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	123589867	124076172	2,1	AC165425,CAAA01010569	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3224	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124248837	124479149	1,1	CAAA01187796,CAAA01065410	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3224	9	MAPPED	GL456225.1	NT_166313.1	UNLOC_SCAFFOLD	1	243717	1,1	CAAA01187796,CAAA01065410	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3248	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124443012	124476929	1,1	CAAA01125382,CAAA01125382	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3248	9	MAPPED	KB469738.3	NW_004450259.3	ALT_SCAFFOLD	153928	187845	1,1	CAAA01125382,CAAA01125382	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3248	9	MAPPED	GL456225.1	NT_166313.1	UNLOC_SCAFFOLD	15595	49512	1,1	CAAA01125382,CAAA01125382	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3726	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	105758416	105893304	12,12	AC119951,AC119951	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3726	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	105660746	105836712	12,12	AC119951,AC119951	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3727	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	123923111	124086514	4,4	AC140491,AC140491	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3727	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3728	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	13076413	13677692	1,3	AC172194,AC169127	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3728	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	13076413	13482136	1,3	AC172194,AC169127	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3729	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	24910943	25543735	6,2	AC113082,AC154740	alignment	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3729	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	24746736	25351320	6,2	AC113082,AC154740	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3730	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	40341048	40770689	3,3	AC132474,AC140409	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3730	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	40148633	40578772	3,3	AC132474,AC140409	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3731	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	53611145	53911164	2,2	AC158384,AC160134	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3731	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	53419250	53758971	2,2	AC158384,AC160134	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3732	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	67427589	67763722	1,5	AC173343,CT573422	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3732	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	67275396	67611529	1,5	AC173343,CT573422	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3733	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	94216107	94541256	2,2	AC155925,AC160129	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3733	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	94110945	94441675	2,2	AC155925,AC160129	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3734	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	100938950	101239341	5,12	AC134825,AC120390	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3734	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	100839369	101141671	5,12	AC134825,AC120390	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3735	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	123680749	124092540	2,1	AC165425,AC192862	component	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3735	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	123589867	124007279	2,1	AC165425,AC192862	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3754	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	38625597	38785608	37,37	AC069561,AC069561	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3754	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	38433182	38593193	37,37	AC069561,AC069561	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3845	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	108784955	109117762	4,2	AC168054,AC174646	component	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3845	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	108687286	109020276	4,2	AC168054,AC174646	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3872	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124479150	124495110	3,3	AC225723,AC225723	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3872	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3885	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	120457553	120541519	17,17	AC123708,AC123708	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3885	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	120366671	120531782	17,17	AC123708,AC123708	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3922	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	3000001	3176274	5,5	AC131780,AC131780	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3922	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	3000001	3176274	5,5	AC131780,AC131780	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3926	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124086515	124495110	4,3	AC168021,AC225723	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3938	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124086515	124495110	4,3	AC168021,AC225723	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3946	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124479150	124495110	3,3	AC225723,AC225723	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3946	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3964	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	87833993	88094616	2,11	AC160050,CT486009	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3964	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	87728828	87989454	2,11	AC160050,CT486009	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3965	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	112818862	113213717	2,2	AC162375,AC161590	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3965	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	112721366	113122835	2,2	AC162375,AC161590	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3979	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	13168589	13324303	1,1	CAAA01039976,CAAA01078075	alignment	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3979	9	MAPPED	GL456226.1	NT_166314.1	UNLOC_SCAFFOLD	1	155686	1,1	CAAA01039976,CAAA01078075	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4014	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	38131914	38456481	37,28	AC068905,AC069563	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4014	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	37939499	38264066	37,28	AC068905,AC069563	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4015	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	38131914	38456481	37,28	AC068905,AC069563	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4015	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	37939499	38264066	37,28	AC068905,AC069563	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4016	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124086515	124495110	4,3	AC168021,AC225723	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4172	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	13076413	13237133	1,3	AC172194,AC242667	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4173	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	13153032	13524461	3,3	AC242667,AC241616	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4173	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	alignment	alignment	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4174	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	101059975	101134791	3,3	AC242673,AC242670	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4174	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	alignment	alignment	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4175	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	108784955	108953239	4,2	AC168054,AC242672	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4175	9	MAPPED	KQ030490.1	NW_012132906.1	ALT_SCAFFOLD	1	120154	4,2	AC168054,AC242672	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4176	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	123851868	124086514	3,4	AC242682,AC140491	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4176	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	alignment	alignment	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4189	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	85818122	86096943	2,2	AC158516,AC160017	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4189	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	85711729	85990550	2,2	AC158516,AC160017	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4190	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	45522748	45740691	2,2	AC159893,AC174644	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4190	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	45330831	45548774	2,2	AC159893,AC174644	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4191	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	104429230	104751633	17,2	CT010570,AC160113	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4191	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	104331560	104653963	17,2	CT010570,AC160113	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4226	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124370969	124438651	1,1	CAAA01154301,CAAA01144662	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4226	9	MAPPED	KB469738.3	NW_004450259.3	ALT_SCAFFOLD	102431	208421	1,1	CAAA01154301,CAAA01144662	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4226	9	MAPPED	GL456225.1	NT_166313.1	UNLOC_SCAFFOLD	53903	121585	1,1	CAAA01154301,CAAA01144662	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4242	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	124422466	124479149	1,1	CAAA01154301,CAAA01187796	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4242	9	MAPPED	KB469738.3	NW_004450259.3	ALT_SCAFFOLD	192236	210641	1,1	CAAA01154301,CAAA01187796	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4242	9	MAPPED	GL456225.1	NT_166313.1	UNLOC_SCAFFOLD	1	70088	1,1	CAAA01154301,CAAA01187796	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-68	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	86760735	86771115	1,1	CAAA01206853,CAAA01161750	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-68	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	86654038	86665659	1,1	CAAA01206853,CAAA01161750	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-73	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	80379984	80557636	3,2	AC148244,AC174799	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-73	9	MAPPED	CM001002.1	NC_000075.5	CHROMOSOME	80227791	80451243	3,2	AC148244,AC174799	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-87	9	MAPPED	CM001002.2	NC_000075.6	CHROMOSOME	13287383	13312566	1,1	CAAA01194877,CAAA01194877	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-87	9	MAPPED	GL456226.1	NT_166314.1	UNLOC_SCAFFOLD	118766	143949	1,1	CAAA01194877,CAAA01194877	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-108	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-108	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-109	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-109	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-129	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-129	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-141	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-141	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-146	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-146	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-16	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-16	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-173	NA	MAPPED	CM001005.2	NC_000078.6	CHROMOSOME	109689535	109767591	2,2	AC121784,AC121784	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-173	NA	MAPPED	KB469740.1	NW_004450261.1	ALT_SCAFFOLD	231073	316140	2,2	AC121784,AC121784	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-173	NA	MAPPED	CM001005.1	NC_000078.5	CHROMOSOME	110927745	111005801	2,2	AC121784,AC121784	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3869	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3869	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-4097	NA	MAPPED	CM001003.2	NC_000076.6	CHROMOSOME	6410234	6703240	4,11	AC112149,AC158807	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-4097	NA	MAPPED	CM001003.1	NC_000076.5	CHROMOSOME	3643301	3936307	4,11	AC112149,AC158807	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-57	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-57	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-61	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-61	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-105	Un	MAPPED	JH584304.1	NT_187064.1	UNLOC_SCAFFOLD	1	114452	2,2	AC149090,AC149090	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-105	Un	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3239	Un	MAPPED	GL456239.1	NT_166338.1	UNLOC_SCAFFOLD	1	40056	2,2	CR524822,CR524822	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3239	Un	MAPPED	GL456239.1	NT_166338.1	UNLOC_SCAFFOLD	1	40056	2,2	CR524822,CR524822	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3766	Un	MAPPED	CM000994.2	NC_000067.6	CHROMOSOME	183110018	183270427	10,10	AC122792,AC122792	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3766	Un	MAPPED	GL456348.1	NT_112000.1	UNLOC_SCAFFOLD	1	160410	10,10	AC122792,AC122792	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3767	Un	MAPPED	GL456349.1	NT_166433.1	ALT_SCAFFOLD	1	83612	77,77	AC007307,AC007307	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3767	Un	MAPPED	CM001005.2	NC_000078.6	CHROMOSOME	105147714	105204850	77,77	AC007307,AC007307	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3767	Un	MAPPED	GL456349.1	NT_166433.1	UNLOC_SCAFFOLD	1	83612	77,77	AC007307,AC007307	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3769	Un	MAPPED	GL456354.1	NT_166438.1	UNLOC_SCAFFOLD	1	195993	3,3	AC140325,AC140325	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3769	Un	MAPPED	GL456354.1	NT_166438.1	UNLOC_SCAFFOLD	1	195993	3,3	AC140325,AC140325	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3770	Un	MAPPED	CM000999.2	NC_000072.6	CHROMOSOME	114551614	114711482	9,9	AC170088,AC170088	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3770	Un	MAPPED	GL456357.1	NT_166441.1	UNLOC_SCAFFOLD	1	253441	9,9	AC170088,AC170088	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3771	Un	MAPPED	CM001008.2	NC_000081.6	CHROMOSOME	103858243	103899435	1,1	CAAA01089683,CAAA01154363	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3771	Un	MAPPED	GL456358.1	NT_166442.1	UNLOC_SCAFFOLD	1	41376	1,1	CAAA01089683,CAAA01154363	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3772	Un	MAPPED	GL456359.1	NT_166443.1	UNLOC_SCAFFOLD	1	22974	1,1	CAAA01204351,CAAA01200547	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3772	Un	MAPPED	GL456359.1	NT_166443.1	UNLOC_SCAFFOLD	1	22974	1,1	CAAA01204351,CAAA01200547	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3773	Un	MAPPED	GL456360.1	NT_166444.1	UNLOC_SCAFFOLD	1	31704	1,1	CAAA01117087,CAAA01211051	component	component	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3773	Un	MAPPED	GL456360.1	NT_166444.1	UNLOC_SCAFFOLD	1	31704	1,1	CAAA01117087,CAAA01211051	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3774	Un	MAPPED	CM001006.2	NC_000079.6	CHROMOSOME	119945425	120126541	1,1	CAAA01109560,CAAA01152183	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3774	Un	MAPPED	GL456361.1	NT_166445.1	UNLOC_SCAFFOLD	1	24859	1,1	CAAA01109560,CAAA01152183	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3775	Un	MAPPED	CM001001.2	NC_000074.6	CHROMOSOME	19981353	20012057	1,1	CAAA01124918,CAAA01163011	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3775	Un	MAPPED	GL456362.1	NT_166446.1	UNLOC_SCAFFOLD	1	34669	1,1	CAAA01124918,CAAA01163011	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3776	Un	NOT MAPPED	na	na	na	na	na	na,na	na,na	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
MG-3776	Un	MAPPED	GL456364.1	NT_166448.1	UNLOC_SCAFFOLD	1	21285	1,1	CAAA01145800,CAAA01146148	component	component	MGSCv37	GCA_000001635.1	GCF_000001635.18	old
MG-3777	Un	MAPPED	CM001003.2	NC_000076.6	CHROMOSOME	7374342	7397584	1,1	CAAA01151146,CAAA01167269	alignment	alignment	GRCm38.p4	GCA_000001635.6	GCF_000001635.24	latest
