id	chr	SuccessfullyMapped	MappedSeqInfo.GenBankID	MappedSeqInfo.RefSeqID	MappedSeqInfo.SequenceType	ChrStart	ChrEnd	MappedVersionNumbers	MappedVersionAccessions	Accession1Method	Accession2Method	AssemblyName	GenBankAssemblyAcc	RefSeqAssemblyAcc	AssemblyStatus
HG-600	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	66454657	66688873	10,6	AL512625,AL954185	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-600	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	40711179	62958371	10,6	AL512625,AL954185	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-601	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	66688874	67107834	5,18	AL353626,AL591379	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-601	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	40755399	63202862	5,18	AL353626,AL591379	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-602	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	66913344	67366296	18,4	AL591379,AL845321	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-602	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	63008372	63411324	18,4	AL591379,AL845321	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-603	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	67207835	67603122	4,14	AL845321,AL354874	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-603	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	62051035	63411324	4,14	AL845321,AL354874	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-604	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	67890497	68314095	3,6	BX649567,AL591438	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-604	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	63542265	67920552	3,6	BX649567,AL591438	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-605	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	68372512	68838946	6,7	CR786580,AL591385	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-605	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	40929926	63918447	6,7	CR786580,AL591385	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-606	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	68664182	69146212	7,14	AL591385,AL353763	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-606	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	40917718	41103613	7,14	AL591385,AL353763	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-607	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	69146213	69489542	13,8	BX255923,CR769776	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-607	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	41072984	64477124	13,8	BX255923,CR769776	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-608	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	69866895	70218729	1,13	AC125634,AL512605	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-608	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	64854477	65325123	1,13	AC125634,AL512605	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-610	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	70060543	70506535	13,11	AL512605,BX284632	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-610	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	65167829	65847315	13,11	AL512605,BX284632	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-611	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	70318730	70735468	11,3	BX284632,AL591479	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-611	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	65661539	66359972	11,3	BX284632,AL591479	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-612	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	70556536	71008459	3,20	AL591479,AL353608	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-612	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	66233121	68393543	3,20	AL591479,AL353608	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-613	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	137025633	137247659	2,21	BX649601,AL354796	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-613	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	134160511	134355813	2,21	BX649601,AL354796	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-619	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	140998860	141153431	9,9	AL954642,AL954642	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-619	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	138104408	138262981	9,9	AL954642,AL954642	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-647	9	MAPPED	GL000211.1	NT_113961.1	UNLOC_SCAFFOLD	1	166566	11,11	AL163540,AL163540	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-647	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	63968448	64135013	11,11	AL163540,AL163540	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-79	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	136049442	136317857	9,23	AL732364,AL158826	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-79	9	MAPPED	GL339450.1	NW_003315925.1	ALT_SCAFFOLD	1	278829	9,23	AL732364,AL158826	component	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-79	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	133172055	133452735	9,23	AL732364,AL158826	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-79	9	MAPPED	KN196479.1	NW_009646201.1	ALT_SCAFFOLD	1	278829	9,23	AL732364,AL158826	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-804	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	92286339	92528796	34,3	AL606807,BX470209	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-804	9	MAPPED	KB663605.1	NW_004504301.1	ALT_SCAFFOLD	1	155926	34,3	AL606807,BX470209	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-804	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	89671424	89827349	34,3	AL606807,BX470209	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-862	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	139136890	139252828	2,3	CR392000,BX649589	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-862	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	136245044	136358376	2,3	CR392000,BX649589	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-908	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	43313699	43479693	2,2	BX649597,BX649597	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-908	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	39577723	42498506	2,2	BX649597,BX649597	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-910	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-910	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-911	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-911	9	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-962	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	70835469	71008459	20,20	AL353608,AL353608	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-962	9	MAPPED	JH636059.1	NW_003871067.1	ALT_SCAFFOLD	1	172991	20,20	AL353608,AL353608	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-962	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	68220553	68393543	20,20	AL353608,AL353608	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-982	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	39429103	68434529	4,7	FP928979,BX248098	alignment	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-982	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	39429106	65661538	4,7	FP928979,BX248098	component	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-998	9	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	139136890	139252828	2,3	CR392000,BX649589	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-998	9	MAPPED	CM000671.2	NC_000009.12	CHROMOSOME	136245044	136358376	2,3	CR392000,BX649589	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1084	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1084	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1494	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1494	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-153	NA	MAPPED	CM000665.1	NC_000003.11	CHROMOSOME	75617948	75802716	4,4	AC108724,AC108724	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-153	NA	MAPPED	CM000665.2	NC_000003.12	CHROMOSOME	75568797	75753565	4,4	AC108724,AC108724	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-154	NA	MAPPED	CM000665.1	NC_000003.11	CHROMOSOME	75617948	75802716	4,4	AC108724,AC108724	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-154	NA	MAPPED	CM000665.2	NC_000003.12	CHROMOSOME	75568797	75753565	4,4	AC108724,AC108724	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-155	NA	MAPPED	CM000672.1	NC_000010.10	CHROMOSOME	135477792	135514762	18,18	AL732375,AL732375	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-155	NA	MAPPED	CM000672.2	NC_000010.11	CHROMOSOME	133740467	133777437	18,18	AL732375,AL732375	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1908	NA	MAPPED	CM000663.1	NC_000001.10	CHROMOSOME	17007337	21747080	3,3	AC216094,AC216094	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1908	NA	MAPPED	CM000663.1	NC_000001.10	CHROMOSOME	17007337	17042300	3,3	AC216094,AC216094	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1908	NA	MAPPED	JH636053.3	NW_003871056.3	ALT_SCAFFOLD	541852	595856	3,3	AC216094,AC216094	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1908	NA	MAPPED	KI270714.1	NT_187369.1	UNLOC_SCAFFOLD	1	41717	3,3	AC216094,AC216094	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-435	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-435	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-625	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-625	NA	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-966	NA	MAPPED	CM000680.1	NC_000018.9	CHROMOSOME	68671471	68817456	5,5	AC090415,AC090415	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-966	NA	MAPPED	CM000680.2	NC_000018.10	CHROMOSOME	71004235	71150220	5,5	AC090415,AC090415	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1013	Un	MAPPED	GL000223.1	NT_167217.1	UNLOC_SCAFFOLD	1	180455	6,6	AL603926,AL603926	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1013	Un	MAPPED	CM000674.2	NC_000012.12	CHROMOSOME	132925720	133106076	6,6	AL603926,AL603926	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1031	Un	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	24970934	25153946	2,7	CU459201,AL022323	alignment	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1089	Un	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1089	Un	MAPPED	CM000678.2	NC_000016.10	CHROMOSOME	88366057	88372320	1,1	NONE,NONE	curated	curated	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1100	Un	MAPPED	GL000219.1	NT_167213.1	UNLOC_SCAFFOLD	1	179198	10,10	AL592183,AL592183	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1100	Un	MAPPED	GL000219.1	NT_167213.1	UNLOC_SCAFFOLD	1	179198	10,10	AL592183,AL592183	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1101	Un	MAPPED	GL000220.1	NT_167214.1	UNLOC_SCAFFOLD	1	161802	60,60	AL592188,AL592188	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1101	Un	MAPPED	GL000220.1	NT_167214.1	UNLOC_SCAFFOLD	1	161802	60,60	AL592188,AL592188	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1102	Un	MAPPED	GL000220.1	NT_167214.1	UNLOC_SCAFFOLD	101857	156767	36,36	AL590990,AL590990	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1102	Un	MAPPED	GL000220.1	NT_167214.1	UNLOC_SCAFFOLD	108702	156621	36,36	AL590990,AL590990	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1102	Un	MAPPED	KI270733.1	NT_187388.1	UNLOC_SCAFFOLD	125551	174580	36,36	AL590990,AL590990	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1105	Un	MAPPED	GL000224.1	NT_167218.1	UNLOC_SCAFFOLD	1	179693	26,26	AL591856,AL591856	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1105	Un	MAPPED	GL000224.1	NT_167218.1	UNLOC_SCAFFOLD	1	179693	26,26	AL591856,AL591856	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1107	Un	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1107	Un	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1108	Un	MAPPED	GL000226.1	NT_167220.1	UNLOC_SCAFFOLD	1	15008	19,19	BX294002,BX294002	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1108	Un	MAPPED	GL000226.1	NT_167220.1	UNLOC_SCAFFOLD	1	15008	19,19	BX294002,BX294002	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1109	Un	MAPPED	GL000227.1	NT_167221.1	UNLOC_SCAFFOLD	1	128374	8,8	AL929347,AL929347	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1109	Un	MAPPED	CM000668.2	NC_000006.12	CHROMOSOME	74669	202274	8,8	AL929347,AL929347	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1120	Un	MAPPED	GL000238.1	NT_167232.1	UNLOC_SCAFFOLD	1	39939	2,2	CT998553,CT998553	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1120	Un	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	16675680	16715475	2,2	CT998553,CT998553	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1127	Un	MAPPED	GL000246.1	NT_167240.1	UNLOC_SCAFFOLD	1	38154	1,1	CU459125,CU459125	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1127	Un	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	16759270	16797442	1,1	CU459125,CU459125	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1128	Un	MAPPED	GL000247.1	NT_167241.1	UNLOC_SCAFFOLD	1	36422	2,2	CU442762,CU442762	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1128	Un	MAPPED	GL000009.2	NT_113796.3	UNLOC_SCAFFOLD	82766	119185	2,2	CU442762,CU442762	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1129	Un	MAPPED	GL000248.1	NT_167242.1	UNLOC_SCAFFOLD	1	39786	1,1	CU459200,CU459200	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1129	Un	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	32654715	32694487	1,1	CU459200,CU459200	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1130	Un	MAPPED	GL000249.1	NT_167243.1	UNLOC_SCAFFOLD	1	38502	2,2	CU459188,CU459188	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1130	Un	MAPPED	CM000684.2	NC_000022.11	CHROMOSOME	27821121	27859625	2,2	CU459188,CU459188	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1283	Un	MAPPED	GL000195.1	NT_113901.1	UNLOC_SCAFFOLD	1	182896	4,4	AC011043,AC011043	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1283	Un	MAPPED	GL000195.1	NT_113901.1	UNLOC_SCAFFOLD	1	182896	4,4	AC011043,AC011043	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1642	Un	MAPPED	CM000663.1	NC_000001.10	CHROMOSOME	142781023	142967761	5,5	BX572084,BX572084	component	component	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1642	Un	MAPPED	KI270742.1	NT_187513.1	UNLOC_SCAFFOLD	1	186739	5,5	BX572084,BX572084	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1646	Un	MAPPED	GL000224.1	NT_167218.1	UNLOC_SCAFFOLD	1	43471	8,8	FP325314,FP325314	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1646	Un	MAPPED	GL000224.1	NT_167218.1	UNLOC_SCAFFOLD	1	43423	8,8	FP325314,FP325314	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1646	Un	MAPPED	GL000224.1	NT_167218.1	UNLOC_SCAFFOLD	1	43423	8,8	FP325314,FP325314	alignment	alignment	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1740	Un	MAPPED	CM000666.1	NC_000004.11	CHROMOSOME	190630686	190684480	6,6	AC116622,AC116622	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1740	Un	MAPPED	CM000669.1	NC_000007.13	CHROMOSOME	57605147	57701850	6,6	AC116622,AC116622	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1740	Un	MAPPED	CM000679.1	NC_000017.10	CHROMOSOME	16096378	21566608	6,6	AC116622,AC116622	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1740	Un	MAPPED	GL383561.2	NW_003315950.2	ALT_SCAFFOLD	255183	331278	6,6	AC116622,AC116622	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1740	Un	MAPPED	KI270750.1	NT_187505.1	UNLOC_SCAFFOLD	1	148850	6,6	AC116622,AC116622	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-179	Un	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-179	Un	NOT MAPPED	na	na	na	na	na	na,na	na,na	na	na	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1800	Un	MAPPED	CM000663.1	NC_000001.10	CHROMOSOME	142550747	142920357	3,3	AC138775,AC138775	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1800	Un	MAPPED	KI270743.1	NT_187498.1	UNLOC_SCAFFOLD	1	210658	3,3	AC138775,AC138775	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1801	Un	MAPPED	CM000663.1	NC_000001.10	CHROMOSOME	142550747	142920357	3,3	AC138775,AC138775	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1801	Un	MAPPED	KI270743.1	NT_187498.1	UNLOC_SCAFFOLD	1	210658	3,3	AC138775,AC138775	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1803	Un	MAPPED	GL000214.1	NT_167209.1	UNLOC_SCAFFOLD	53104	129202	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1803	Un	MAPPED	KE332496.1	NW_004775427.1	ALT_SCAFFOLD	15701	58825	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1803	Un	MAPPED	CM000666.1	NC_000004.11	CHROMOSOME	25701	68717	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1803	Un	MAPPED	GL000218.1	NT_113889.1	UNLOC_SCAFFOLD	14302	61201	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1803	Un	MAPPED	KI270744.1	NT_187499.1	UNLOC_SCAFFOLD	1	168472	1,1	AC237676,AC237676	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1804	Un	MAPPED	GL000214.1	NT_167209.1	UNLOC_SCAFFOLD	53104	129202	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1804	Un	MAPPED	KE332496.1	NW_004775427.1	ALT_SCAFFOLD	15701	58825	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1804	Un	MAPPED	CM000666.1	NC_000004.11	CHROMOSOME	25701	68717	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1804	Un	MAPPED	GL000218.1	NT_113889.1	UNLOC_SCAFFOLD	14302	61201	1,1	AC237676,AC237676	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1804	Un	MAPPED	KI270744.1	NT_187499.1	UNLOC_SCAFFOLD	1	168472	1,1	AC237676,AC237676	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1828	Un	MAPPED	CM000663.1	NC_000001.10	CHROMOSOME	656365	687951	1,1	AC137817,AC137817	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1828	Un	MAPPED	CM000667.1	NC_000005.9	CHROMOSOME	180734744	180902834	1,1	AC137817,AC137817	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1828	Un	MAPPED	KI270745.1	NT_187500.1	UNLOC_SCAFFOLD	1	41891	1,1	AC137817,AC137817	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1900	Un	MAPPED	CM000668.1	NC_000006.11	CHROMOSOME	170958026	171045471	10,10	BX649379,BX649379	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1900	Un	MAPPED	CM000667.1	NC_000005.9	CHROMOSOME	180803619	180889843	10,10	BX649379,BX649379	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1900	Un	MAPPED	KI270748.1	NT_187503.1	UNLOC_SCAFFOLD	1	93321	10,10	BX649379,BX649379	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1902	Un	MAPPED	CM000671.1	NC_000009.11	CHROMOSOME	70154023	70175101	3,3	AC144612,AC144612	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1902	Un	MAPPED	CM000664.1	NC_000002.11	CHROMOSOME	97838430	97917146	3,3	AC144612,AC144612	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1902	Un	MAPPED	CM000664.1	NC_000002.11	CHROMOSOME	90424491	90446319	3,3	AC144612,AC144612	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1902	Un	MAPPED	CM000664.1	NC_000002.11	CHROMOSOME	91973815	91995756	3,3	AC144612,AC144612	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1902	Un	MAPPED	CM000683.1	NC_000021.8	CHROMOSOME	11020084	11044852	3,3	AC144612,AC144612	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
HG-1902	Un	MAPPED	KI270746.1	NT_187501.1	UNLOC_SCAFFOLD	1	66486	3,3	AC144612,AC144612	component	component	GRCh38.p6	GCA_000001405.21	GCF_000001405.32	latest
HG-1905	Un	MAPPED	CM000664.1	NC_000002.11	CHROMOSOME	89841810	90459189	4,4	AC127380,AC127380	alignment	alignment	GRCh37.p13	GCA_000001405.14	GCF_000001405.25	old
